window_start,window_end,frozen_auc,incr_auc,periodic_auc
0,50,0.5816,0.6172,0.6172
50,100,0.6722,0.7848,0.7848
100,150,0.5482,0.7314,0.7150000000000001
150,200,0.5836,0.6852,0.6816
200,250,0.5666000000000001,0.7632,0.7695999999999998
250,300,0.6648000000000001,0.7942,0.7938000000000001
300,350,0.6457999999999999,0.7672,0.772
350,400,0.6026,0.7726,0.7726
400,450,0.5973999999999999,0.7186,0.7121999999999999
450,500,0.6579999999999999,0.7913999999999999,0.7761999999999999
500,550,0.7444000000000001,0.7914000000000001,0.795
550,600,0.6484,0.8028,0.7895999999999999
600,650,0.6256,0.694,0.6936
650,700,0.675,0.7889999999999999,0.7794
700,750,0.6032,0.7399999999999999,0.7536
750,800,0.5098,0.695,0.6846000000000001
800,850,0.6184,0.7418,0.7467999999999999
850,900,0.6088000000000001,0.8049999999999999,0.8053999999999999
900,950,0.5588,0.7273999999999999,0.713
950,1000,0.5498,0.7774,0.7761999999999999
1000,1050,0.7073999999999999,0.855,0.8222000000000002
1050,1100,0.6674,0.7817999999999999,0.7814
1100,1150,0.5814,0.7676000000000001,0.7528
1150,1200,0.5456000000000001,0.7173999999999999,0.7042
1200,1250,0.6452,0.7644,0.7724
1250,1300,0.5622,0.6875999999999999,0.7035999999999999
1300,1350,0.582,0.7738,0.7938000000000001
1350,1400,0.6049999999999999,0.8378,0.8062
1400,1450,0.6105999999999999,0.7634000000000001,0.7522000000000001
1450,1500,0.5284,0.7847999999999999,0.7656
1500,1550,0.6514,0.8188,0.8096
1550,1600,0.5726,0.7876,0.7572
1600,1650,0.6277999999999999,0.8375999999999999,0.8196
1650,1700,0.5146000000000001,0.7504000000000001,0.7432000000000001
1700,1750,0.5404,0.7173999999999999,0.7126
1750,1800,0.5703999999999999,0.746,0.7247999999999999
1800,1850,0.6128,0.7394000000000001,0.7378
1850,1900,0.5928,0.7626,0.753
1900,1950,0.6930000000000001,0.8440000000000001,0.8168000000000001
1950,2000,0.6202,0.8227999999999999,0.8104
2000,2050,0.6629999999999999,0.8656,0.8556
2050,2100,0.6274000000000001,0.8138000000000001,0.8118000000000001
2100,2150,0.6116,0.8886000000000001,0.8526
2150,2200,0.6159999999999999,0.8372,0.8331999999999999
2200,2250,0.5948,0.797,0.7814
2250,2300,0.6362,0.7627999999999999,0.7559999999999999
2300,2350,0.5574,0.7936,0.7840000000000001
2350,2400,0.5605999999999999,0.7572000000000001,0.746
2400,2450,0.6228,0.7666000000000001,0.773
2450,2500,0.5424,0.7480000000000001,0.7352
2500,2550,0.669,0.7828,0.7588
2550,2600,0.5798000000000001,0.7742,0.7717999999999999
2600,2650,0.5928,0.8099999999999999,0.8232
2650,2700,0.6072,0.8198,0.8042000000000001
2700,2750,0.6116,0.8058000000000001,0.7869999999999999
2750,2800,0.5948,0.8352,0.8380000000000001
2800,2850,0.6105999999999999,0.7538,0.7502
2850,2900,0.6212,0.8224,0.8180000000000001
2900,2950,0.6254,0.76,0.768
2950,3000,0.7124,0.8454,0.8534
3000,3050,0.5730000000000001,0.7376,0.7197999999999999
3050,3100,0.7076000000000001,0.858,0.8548
3100,3150,0.5900000000000001,0.8338000000000001,0.8330000000000001
3150,3200,0.6818,0.8573999999999999,0.867
3200,3250,0.5347999999999999,0.74,0.7192
3250,3300,0.5858000000000001,0.7006,0.6958000000000001
3300,3350,0.6744000000000001,0.8300000000000001,0.8300000000000001
3350,3400,0.5126000000000001,0.7326,0.7245999999999999
3400,3450,0.6208,0.6900000000000001,0.7016
3450,3500,0.5534000000000001,0.751,0.7506
3500,3550,0.5394,0.6798,0.6818
3550,3600,0.4514000000000001,0.7264000000000002,0.7464
3600,3650,0.5266,0.6516,0.6639999999999999
3650,3700,0.5758,0.826,0.83
3700,3750,0.5176000000000001,0.7768000000000002,0.7474000000000001
3750,3800,0.6014,0.8028000000000001,0.8196000000000001
3800,3850,0.5823999999999998,0.8104000000000001,0.7944
3850,3900,0.4936,0.7104,0.7240000000000001
3900,3950,0.4822000000000001,0.7318,0.7046
3950,4000,0.6052000000000001,0.7991999999999999,0.7816
4000,4050,0.6224000000000001,0.8361999999999999,0.8417999999999999
4050,4100,0.5096,0.7215999999999999,0.718
4100,4150,0.6906000000000001,0.841,0.8338
4150,4200,0.4982,0.8086,0.7994
4200,4250,0.5606000000000001,0.8560000000000001,0.8543999999999998
4250,4300,0.5648000000000001,0.7912,0.7916000000000001
4300,4350,0.6023999999999999,0.785,0.7706000000000002
4350,4400,0.5841999999999999,0.8232,0.8232
4400,4450,0.632,0.878,0.866
4450,4500,0.49360000000000004,0.8133999999999999,0.7981999999999999
4500,4550,0.526,0.8914,0.8366
4550,4600,0.6447999999999999,0.882,0.8707999999999999
4600,4650,0.5982000000000001,0.7978,0.7566
4650,4700,0.6304000000000001,0.8146,0.8246000000000001
4700,4750,0.5804,0.7807999999999999,0.782
4750,4800,0.5993999999999999,0.772,0.7836
4800,4850,0.596,0.8246000000000001,0.8174
4850,4900,0.5858,0.79,0.8036
4900,4950,0.5861999999999999,0.7812,0.7676000000000001
4950,5000,0.5488,0.879,0.8325999999999999
5000,5050,0.5696000000000001,0.8104,0.7837999999999999
5050,5100,0.5978,0.7949999999999999,0.765
5100,5150,0.5943999999999999,0.8206000000000001,0.8018
5150,5200,0.5584,0.8094000000000001,0.7998000000000001
5200,5250,0.588,0.8533999999999999,0.8506
5250,5300,0.5332000000000001,0.7818,0.7562
5300,5350,0.6736,0.8422000000000001,0.8238000000000001
5350,5400,0.5459999999999999,0.8500000000000001,0.8383999999999999
5400,5450,0.6406,0.8546,0.8694000000000001
5450,5500,0.6826000000000001,0.7918,0.805
5500,5550,0.6464000000000001,0.8809999999999999,0.8517999999999998
5550,5600,0.5953999999999999,0.8402,0.8158
5600,5650,0.5599999999999999,0.7747999999999999,0.7484000000000001
5650,5700,0.641,0.8787999999999999,0.8764
5700,5750,0.5252,0.629,0.6214
5750,5800,0.659,0.8494,0.8462
5800,5850,0.5647999999999999,0.8583999999999999,0.858
5850,5900,0.5912000000000001,0.866,0.8632
5900,5950,0.5098,0.8041999999999999,0.7873999999999999
5950,6000,0.5222,0.771,0.7594000000000002
6000,6050,0.6561999999999999,0.8996000000000001,0.8932
6050,6100,0.6307999999999999,0.8267999999999999,0.8143999999999999
6100,6150,0.612,0.829,0.8302
6150,6200,0.5678,0.8104,0.7996000000000002
6200,6250,0.5006,0.6883999999999999,0.6824
6250,6300,0.6998,0.9027999999999999,0.9031999999999999
6300,6350,0.6951999999999999,0.8326,0.8298
6350,6400,0.7478000000000001,0.9268,0.92
6400,6450,0.6217999999999999,0.7784,0.7772
6450,6500,0.6016,0.8363999999999999,0.8492000000000001
6500,6550,0.5752,0.7992,0.8071999999999999
6550,6600,0.5352000000000001,0.7874,0.7794
6600,6650,0.5688,0.8193999999999999,0.8054
6650,6700,0.6414,0.8424,0.8320000000000001
6700,6750,0.572,0.7969999999999999,0.7969999999999999
6750,6800,0.5936,0.8591999999999999,0.8607999999999999
6800,6850,0.6472,0.8210000000000001,0.8206000000000001
6850,6900,0.5504000000000001,0.8702,0.8518
6900,6950,0.5905999999999999,0.8725999999999999,0.8517999999999999
6950,7000,0.5683999999999998,0.8116,0.7972
7000,7050,0.6225999999999999,0.9238,0.9082
7050,7100,0.6033999999999999,0.8825999999999999,0.8522000000000001
7100,7150,0.5108,0.8438000000000001,0.8170000000000001
7150,7200,0.6022000000000001,0.8332,0.8108000000000001
7200,7250,0.642,0.8467999999999999,0.8131999999999999
7250,7300,0.5251999999999999,0.8644000000000001,0.8476
7300,7350,0.5474,0.847,0.8293999999999999
7350,7400,0.641,0.9443999999999999,0.9420000000000001
7400,7450,0.5954,0.86,0.8608
7450,7500,0.585,0.8448000000000001,0.8304
7500,7550,0.6024,0.8837999999999999,0.8626000000000001
7550,7600,0.6095999999999999,0.7434,0.771
7600,7650,0.4948,0.7248,0.7072
7650,7700,0.5999999999999999,0.9122,0.9062
7700,7750,0.5114,0.7818,0.7545999999999999
7750,7800,0.573,0.8638,0.8278
7800,7850,0.5398000000000001,0.8845999999999999,0.8698
7850,7900,0.6116,0.8385999999999999,0.8261999999999999
7900,7950,0.6788000000000001,0.862,0.8604
7950,8000,0.7134,0.8864000000000001,0.8712000000000001
8000,8050,0.6354000000000001,0.8109999999999999,0.8109999999999999
8050,8100,0.595,0.8096,0.7732
8100,8150,0.5880000000000001,0.854,0.8688
8150,8200,0.5536,0.8697999999999999,0.853
8200,8250,0.5314000000000001,0.8016,0.7724
8250,8300,0.4942,0.7874,0.7677999999999999
8300,8350,0.5598000000000001,0.775,0.765
8350,8400,0.5119999999999999,0.7578,0.7474
8400,8450,0.581,0.818,0.7922000000000001
8450,8500,0.5708000000000001,0.818,0.8175999999999999
8500,8550,0.681,0.9006000000000001,0.8962
8550,8600,0.7754,0.9734,0.9714
8600,8650,0.654,0.9319999999999999,0.8872000000000001
8650,8700,0.7562,0.9678,0.9566
8700,8750,0.6661999999999999,0.835,0.8298
8750,8800,0.7462,0.8936,0.8904000000000001
8800,8850,0.7238,0.8742,0.8698
8850,8900,0.5442,0.8042,0.8134000000000001
8900,8950,0.6442,0.7959999999999999,0.7872
8950,9000,0.6699999999999999,0.8246,0.8350000000000001
9000,9050,0.6182,0.7896,0.8008000000000001
9050,9100,0.6319999999999999,0.8619999999999999,0.8492000000000001
9100,9150,0.6856,0.877,0.8629999999999999
9150,9200,0.6542000000000001,0.8624,0.8284
9200,9250,0.567,0.8682000000000001,0.8562
9250,9300,0.6324000000000001,0.899,0.8854
9300,9350,0.6688000000000001,0.8908,0.8847999999999999
9350,9400,0.6128,0.8246,0.8262
9400,9450,0.6036,0.7754,0.7754000000000001
9450,9500,0.645,0.8084,0.8159999999999998
9500,9550,0.5596,0.875,0.8606
9550,9600,0.6924000000000001,0.8672000000000001,0.8504000000000002
9600,9650,0.6996000000000001,0.881,0.8474
9650,9700,0.6584,0.8024,0.7828
9700,9750,0.6900000000000001,0.7348000000000001,0.7336
9750,9800,0.645,0.7889999999999999,0.7857999999999999
9800,9850,0.6367999999999999,0.7876000000000001,0.778
9850,9900,0.5916000000000001,0.6708,0.6848000000000001
9900,9950,0.6904,0.7784,0.7748
9950,10000,0.6278,0.7000000000000001,0.6960000000000001
10000,10050,0.6814,0.7313999999999999,0.725
10050,10100,0.6492,0.7704000000000001,0.7543999999999998
10100,10150,0.6506,0.777,0.7517999999999999
10150,10200,0.6508,0.7378,0.7338
10200,10250,0.6548,0.8088000000000001,0.7804
10250,10300,0.6167999999999999,0.764,0.7556
10300,10350,0.6299999999999999,0.7798000000000002,0.7614000000000001
10350,10400,0.6316,0.7012,0.6952
10400,10450,0.6776,0.7872,0.7684
10450,10500,0.7074,0.8502,0.8542
10500,10550,0.7100000000000001,0.8194,0.799
10550,10600,0.6364000000000001,0.775,0.7690000000000001
10600,10650,0.721,0.8151999999999999,0.8383999999999998
10650,10700,0.6499999999999999,0.839,0.8337999999999999
10700,10750,0.6402,0.8473999999999999,0.8582000000000001
10750,10800,0.6642,0.8934,0.873
10800,10850,0.6536,0.8388000000000001,0.8288
10850,10900,0.5876000000000001,0.8198,0.803
10900,10950,0.6144,0.8330000000000001,0.8254
10950,11000,0.6332000000000001,0.8904,0.8876
11000,11050,0.703,0.8876,0.8796000000000003
11050,11100,0.7028000000000001,0.8630000000000001,0.8666
11100,11150,0.5752,0.8874000000000001,0.8762000000000001
11150,11200,0.687,0.8318,0.8210000000000002
11200,11250,0.6002,0.8484,0.8367999999999999
11250,11300,0.6056,0.8034,0.8042
11300,11350,0.5738,0.8302,0.8173999999999999
11350,11400,0.548,0.8488,0.8503999999999999
11400,11450,0.6046,0.8417999999999999,0.8318
11450,11500,0.5772,0.8261999999999999,0.8205999999999999
11500,11550,0.5579999999999999,0.899,0.8854
11550,11600,0.5960000000000001,0.8254,0.8246
11600,11650,0.6349999999999999,0.9076,0.884
11650,11700,0.5882000000000001,0.8924000000000001,0.8792
11700,11750,0.605,0.8908,0.8695999999999999
11750,11800,0.6246,0.9308,0.9428
11800,11850,0.5604,0.8276000000000001,0.8268
11850,11900,0.6188,0.8944000000000001,0.8924000000000001
11900,11950,0.6504,0.8536,0.8487999999999999
11950,12000,0.6155999999999999,0.879,0.857
12000,12050,0.5871999999999999,0.81,0.8064
12050,12100,0.6085999999999999,0.8216,0.806
12100,12150,0.657,0.8392000000000002,0.8348
12150,12200,0.5680000000000001,0.8054,0.8018000000000001
12200,12250,0.5810000000000001,0.8670000000000001,0.8374000000000001
12250,12300,0.5354,0.8576,0.8584
12300,12350,0.5038,0.8014,0.7678
12350,12400,0.5708,0.8178,0.8161999999999999
12400,12450,0.5292,0.7894,0.7485999999999999
12450,12500,0.5670000000000001,0.8308,0.8184
12500,12550,0.5599999999999999,0.7961999999999999,0.7742
12550,12600,0.5798,0.7918000000000001,0.7841999999999999
12600,12650,0.6195999999999999,0.8902,0.8722000000000001
12650,12700,0.5404000000000001,0.8862,0.8546
12700,12750,0.6798000000000001,0.9164000000000001,0.8788
12750,12800,0.6136000000000001,0.8658,0.8666
12800,12850,0.5322,0.8197999999999999,0.7838
12850,12900,0.6995999999999999,0.8452,0.8356
12900,12950,0.454,0.7050000000000001,0.7070000000000001
12950,13000,0.5244,0.7422000000000001,0.7398
13000,13050,0.5222,0.8872,0.8663999999999998
13050,13100,0.5152,0.8444,0.8215999999999999
13100,13150,0.5948,0.8869999999999999,0.8714
13150,13200,0.6896,0.9156,0.8904
13200,13250,0.5884,0.8872,0.8755999999999999
13250,13300,0.6112000000000001,0.8213999999999999,0.8198000000000001
13300,13350,0.518,0.8216,0.8151999999999999
13350,13400,0.5368,0.8774000000000001,0.865
13400,13450,0.642,0.8835999999999999,0.8419999999999999
13450,13500,0.6958000000000001,0.8916000000000001,0.8808
13500,13550,0.6172000000000001,0.8632,0.8520000000000001
13550,13600,0.6188,0.8258000000000001,0.8062
13600,13650,0.8014000000000001,0.948,0.9628
13650,13700,0.7316000000000001,0.8962,0.887
13700,13750,0.7264,0.9536,0.9348000000000001
13750,13800,0.5588000000000001,0.867,0.863
13800,13850,0.5912000000000001,0.8906,0.873
13850,13900,0.7024,0.9204000000000001,0.9188
13900,13950,0.5628000000000001,0.9014,0.8742
13950,14000,0.5524000000000001,0.8606,0.8558
14000,14050,0.5816000000000001,0.8855999999999999,0.8908
14050,14100,0.6102,0.8416,0.8148000000000001
14100,14150,0.7083999999999999,0.8518,0.8382000000000001
14150,14200,0.5196000000000001,0.678,0.6644
14200,14250,0.7038,0.9117999999999999,0.8906000000000002
14250,14300,0.6142,0.8280000000000001,0.8271999999999999
14300,14350,0.6379999999999999,0.8698,0.8618
14350,14400,0.5496000000000001,0.8832,0.8519999999999999
14400,14450,0.5816,0.9087999999999999,0.8824000000000001
14450,14500,0.7280000000000001,0.9084,0.9031999999999999
14500,14550,0.6196,0.8951999999999999,0.8832000000000001
14550,14600,0.5933999999999999,0.8600000000000001,0.842
14600,14650,0.606,0.932,0.9116000000000001
14650,14700,0.6509999999999999,0.8894,0.8961999999999999
14700,14750,0.5558,0.8674,0.8366
14750,14800,0.5926,0.874,0.8544
14800,14850,0.58,0.8892,0.8788000000000001
14850,14900,0.5002,0.8957999999999999,0.8821999999999999
14900,14950,0.5798000000000001,0.8665999999999998,0.8617999999999999
14950,15000,0.4786,0.7412,0.7164
15000,15050,0.5614,0.8236,0.8044
15050,15100,0.5935999999999999,0.8233999999999999,0.8178
15100,15150,0.5952,0.8086,0.7993999999999999
15150,15200,0.5136000000000001,0.7801999999999999,0.7781999999999999
15200,15250,0.5196,0.7859999999999999,0.7744000000000001
15250,15300,0.6568000000000002,0.8908,0.8772
15300,15350,0.5208,0.8864,0.8723999999999998
15350,15400,0.4984,0.7702000000000001,0.7718
15400,15450,0.5711999999999999,0.7682,0.7726
15450,15500,0.5471999999999999,0.9328,0.9188
15500,15550,0.5416000000000001,0.873,0.843
15550,15600,0.5730000000000001,0.867,0.8513999999999999
15600,15650,0.5014,0.8302,0.817
15650,15700,0.4728,0.7899999999999999,0.7632000000000001
15700,15750,0.6848,0.9382,0.9326000000000001
15750,15800,0.6214,0.8998,0.877
15800,15850,0.542,0.8336,0.7992
15850,15900,0.5294,0.8255999999999999,0.8168
15900,15950,0.6245999999999999,0.7586,0.7465999999999999
15950,16000,0.5868,0.873,0.8678000000000001
16000,16050,0.6007999999999999,0.8492,0.8452
16050,16100,0.653,0.8626,0.8630000000000001
16100,16150,0.555,0.7612,0.7764
16150,16200,0.6338,0.734,0.7303999999999999
16200,16250,0.5098,0.9222,0.9042
16250,16300,0.5586,0.7864,0.7844000000000001
16300,16350,0.5324,0.7995999999999999,0.7948000000000001
16350,16400,0.5812,0.7444,0.7152
16400,16450,0.6225999999999999,0.8804,0.876
16450,16500,0.5920000000000001,0.9175999999999999,0.9224000000000001
16500,16550,0.518,0.8148,0.7708
16550,16600,0.6354,0.8696,0.8500000000000001
16600,16650,0.6012000000000001,0.878,0.8664
16650,16700,0.6108,0.7318,0.7322
16700,16750,0.6538,0.7951999999999999,0.7876
16750,16800,0.6772,0.8371999999999999,0.8192
16800,16850,0.6308,0.681,0.6862
16850,16900,0.5978000000000001,0.6467999999999999,0.6295999999999999
16900,16950,0.685,0.7854000000000001,0.759
16950,17000,0.6492,0.6731999999999999,0.6756
17000,17050,0.5992,0.7302,0.7453999999999998
17050,17100,0.5734,0.6082000000000001,0.6102000000000001
17100,17150,0.6225999999999999,0.6869999999999999,0.6926000000000001
17150,17200,0.6285999999999999,0.8306,0.8025999999999999
17200,17250,0.5478000000000001,0.8647999999999999,0.866
17250,17300,0.6511999999999999,0.879,0.8901999999999999
17300,17350,0.6544,0.9483999999999999,0.9436
17350,17400,0.734,0.9036,0.8987999999999999
17400,17450,0.502,0.8789999999999999,0.8682
17450,17500,0.6178,0.8978,0.897
17500,17550,0.5898,0.8937999999999999,0.8913999999999999
17550,17600,0.6678,0.9146,0.9002000000000001
17600,17650,0.6446000000000001,0.965,0.9521999999999999
17650,17700,0.5484,0.8086000000000001,0.8162
17700,17750,0.5606,0.8343999999999999,0.8336
17750,17800,0.5808,0.7684,0.7412
17800,17850,0.5436,0.6616000000000001,0.6580000000000001
17850,17900,0.54,0.706,0.6916
17900,17950,0.5232,0.7001999999999999,0.6941999999999999
17950,18000,0.554,0.663,0.6482
18000,18050,0.5868,0.7277999999999999,0.755
18050,18100,0.6172,0.6636000000000001,0.6831999999999999
18100,18150,0.656,0.7976,0.7956
18150,18200,0.5529999999999999,0.7284,0.7268
18200,18250,0.5634,0.7305999999999999,0.7358
18250,18300,0.5164,0.778,0.7844000000000001
18300,18350,0.5208,0.7717999999999999,0.7878
18350,18400,0.6355999999999999,0.7832000000000001,0.7836
18400,18450,0.6966,0.8206,0.8258
18450,18500,0.6464,0.7565999999999999,0.7541999999999998
18500,18550,0.5352,0.745,0.7302
18550,18600,0.5334,0.6854,0.6738000000000001
18600,18650,0.47619999999999996,0.64,0.6472
18650,18700,0.606,0.7627999999999999,0.7592000000000001
18700,18750,0.6043999999999999,0.7644,0.7696
18750,18800,0.6666000000000001,0.7436,0.7415999999999999
18800,18850,0.6192000000000001,0.7736,0.7656000000000001
18850,18900,0.5722,0.7435999999999999,0.7468
18900,18950,0.522,0.75,0.7436
18950,19000,0.5594,0.7537999999999999,0.7617999999999999
19000,19050,0.6388,0.8231999999999999,0.834
19050,19100,0.6019999999999999,0.8774,0.8814000000000001
19100,19150,0.6208,0.8679999999999999,0.8788
19150,19200,0.6034,0.8098,0.7989999999999999
19200,19250,0.606,0.8046,0.8118
19250,19300,0.6098000000000001,0.7437999999999999,0.7565999999999999
19300,19350,0.5898,0.7696,0.7616
19350,19400,0.559,0.7998,0.7918
19400,19450,0.5750000000000001,0.8188,0.7971999999999999
19450,19500,0.5666,0.823,0.8198
19500,19550,0.6274000000000001,0.7936000000000001,0.8051999999999999
19550,19600,0.5780000000000001,0.8757999999999999,0.8626
19600,19650,0.5724,0.7256,0.7436
19650,19700,0.5115999999999999,0.7782,0.7982
19700,19750,0.5786,0.7264,0.7023999999999999
19750,19800,0.64,0.805,0.8201999999999999
19800,19850,0.5784,0.8342,0.833
19850,19900,0.549,0.7746,0.7846
19900,19950,0.5792,0.8084,0.8024
19950,20000,0.5358,0.7542,0.7717999999999999
20000,20050,0.6392000000000001,0.7522,0.7598
20050,20100,0.5871999999999999,0.786,0.8016
20100,20150,0.5870000000000001,0.734,0.7387999999999999
20150,20200,0.6299999999999999,0.8160000000000001,0.8119999999999999
20200,20250,0.6174,0.824,0.8096
20250,20300,0.599,0.6748000000000001,0.6671999999999999
20300,20350,0.5742000000000002,0.7353999999999999,0.7422000000000001
20350,20400,0.6199999999999999,0.8164,0.8236000000000001
20400,20450,0.6276,0.7524,0.7416
20450,20500,0.5624,0.7978000000000001,0.7906000000000001
20500,20550,0.5626,0.8292,0.8248
20550,20600,0.6469999999999999,0.8612000000000001,0.8603999999999999
20600,20650,0.5781999999999999,0.8256,0.8052
20650,20700,0.536,0.867,0.8546
20700,20750,0.6048,0.8682,0.8518
20750,20800,0.6274,0.8874000000000001,0.8954000000000001
20800,20850,0.5050000000000001,0.8499999999999999,0.8559999999999999
20850,20900,0.5868,0.7747999999999999,0.764
20900,20950,0.5934,0.8654,0.8618
20950,21000,0.5,0.8064,0.7908000000000001
21000,21050,0.5346,0.902,0.8700000000000001
21050,21100,0.5794,0.7817999999999999,0.783
21100,21150,0.6464,0.8944000000000001,0.8864
21150,21200,0.4942,0.7484,0.7447999999999999
21200,21250,0.529,0.7435999999999999,0.726
21250,21300,0.6056,0.8984000000000001,0.894
21300,21350,0.6082,0.9006,0.8817999999999999
21350,21400,0.5842,0.9332000000000001,0.924
21400,21450,0.6447999999999999,0.8681999999999999,0.8498
21450,21500,0.5338,0.8544,0.8664
21500,21550,0.5822,0.9096,0.8924
21550,21600,0.5867999999999999,0.9016,0.8884
21600,21650,0.5874,0.8604,0.8724000000000001
21650,21700,0.6,0.8138000000000001,0.8093999999999999
21700,21750,0.6045999999999999,0.9312,0.9176
21750,21800,0.623,0.8686,0.8478
21800,21850,0.5626,0.9027999999999999,0.882
21850,21900,0.6180000000000001,0.8313999999999999,0.8038
21900,21950,0.622,0.8508000000000001,0.8556
21950,22000,0.643,0.8658,0.8598
22000,22050,0.5900000000000001,0.8164,0.796
22050,22100,0.5292000000000001,0.8532,0.8516
22100,22150,0.5916,0.8550000000000001,0.8414000000000001
22150,22200,0.6554000000000001,0.8737999999999999,0.8897999999999999
22200,22250,0.5890000000000001,0.8926000000000001,0.8902
22250,22300,0.5628000000000001,0.8572,0.8564
22300,22350,0.49339999999999995,0.8059999999999999,0.7928
22350,22400,0.558,0.8026,0.7813999999999999
22400,22450,0.5481999999999999,0.7939999999999999,0.772
22450,22500,0.528,0.8888,0.8776
22500,22550,0.5676,0.8604,0.856
22550,22600,0.5184000000000001,0.8354,0.7926
22600,22650,0.5982000000000001,0.9181999999999999,0.9086
22650,22700,0.5846,0.8036000000000001,0.7948000000000001
22700,22750,0.5591999999999999,0.8860000000000001,0.8532
22750,22800,0.6144,0.884,0.884
22800,22850,0.6374,0.9166,0.9046
22850,22900,0.5852,0.9124,0.8948
22900,22950,0.5843999999999999,0.9248,0.9036
22950,23000,0.5964,0.9284,0.922
23000,23050,0.6063999999999999,0.9007999999999999,0.88
23050,23100,0.6108,0.9348000000000001,0.926
23100,23150,0.5357999999999999,0.8204,0.8023999999999999
23150,23200,0.5928,0.8655999999999999,0.8412
23200,23250,0.5212,0.8302,0.8218000000000001
23250,23300,0.6669999999999999,0.9426,0.9434
23300,23350,0.6400000000000001,0.8714000000000001,0.8606
23350,23400,0.5726,0.8944000000000001,0.8860000000000001
23400,23450,0.6205999999999999,0.915,0.8825999999999999
23450,23500,0.541,0.878,0.8724
23500,23550,0.7345999999999999,0.9318,0.9378
23550,23600,0.702,0.8856,0.8899999999999999
23600,23650,0.6804000000000001,0.9058,0.8814
23650,23700,0.5768,0.8944000000000001,0.8824000000000001
23700,23750,0.5599999999999999,0.9544000000000001,0.9472
23750,23800,0.542,0.8904000000000001,0.8712
23800,23850,0.5958000000000001,0.855,0.8446000000000001
23850,23900,0.6426000000000002,0.8956,0.9084
23900,23950,0.6184,0.9332,0.9219999999999999
23950,24000,0.6208,0.9268000000000001,0.926
24000,24050,0.514,0.8465999999999999,0.8366
24050,24100,0.5141999999999999,0.8262,0.839
24100,24150,0.5334,0.8378,0.8158
24150,24200,0.5506000000000001,0.8765999999999999,0.8674
24200,24250,0.6230000000000001,0.8712000000000001,0.848
24250,24300,0.5239999999999999,0.8964,0.8735999999999999
24300,24350,0.5633999999999999,0.8138000000000001,0.7790000000000001
24350,24400,0.5372,0.8494,0.8442000000000001
24400,24450,0.4812,0.8235999999999999,0.7868
24450,24500,0.5616,0.8674,0.8422000000000001
24500,24550,0.4866,0.7764,0.7707999999999999
24550,24600,0.5678000000000001,0.8751999999999999,0.8603999999999999
24600,24650,0.6606000000000001,0.9248000000000001,0.9208000000000001
24650,24700,0.6282,0.9373999999999999,0.9302
24700,24750,0.5688,0.8787999999999999,0.8580000000000001
24750,24800,0.575,0.8934,0.8802
24800,24850,0.5716,0.9178000000000001,0.9022
24850,24900,0.55,0.8270000000000001,0.8206000000000001
24900,24950,0.49739999999999995,0.781,0.7534000000000001
24950,25000,0.5259999999999999,0.8626,0.8217999999999999
25000,25050,0.5906000000000001,0.8536000000000001,0.8456
25050,25100,0.5740000000000001,0.8116000000000001,0.7944
25100,25150,0.5632,0.8444,0.8123999999999999
25150,25200,0.5958,0.9283999999999999,0.9175999999999999
25200,25250,0.5802,0.8372,0.8208000000000001
25250,25300,0.5588,0.843,0.827
25300,25350,0.6176,0.8603999999999999,0.8671999999999999
25350,25400,0.6135999999999999,0.9107999999999999,0.9032
25400,25450,0.6068,0.91,0.9016000000000001
25450,25500,0.5538,0.8626,0.8466000000000001
25500,25550,0.4814,0.7812,0.7883999999999999
25550,25600,0.5504,0.799,0.7874
25600,25650,0.6374,0.8798,0.8782
25650,25700,0.5392,0.7464,0.7415999999999999
25700,25750,0.5828,0.8367999999999999,0.8096
25750,25800,0.6148000000000001,0.9004,0.9035999999999998
25800,25850,0.572,0.8862,0.8697999999999999
25850,25900,0.6529999999999999,0.9059999999999999,0.9151999999999999
25900,25950,0.5452,0.9182,0.9238
25950,26000,0.5037999999999999,0.7732,0.7372
26000,26050,0.6256,0.8948,0.8808
26050,26100,0.5546,0.92,0.9099999999999999
26100,26150,0.6264,0.8988,0.8892
26150,26200,0.5442,0.8579999999999998,0.8532
26200,26250,0.6376,0.8974,0.9146
26250,26300,0.5287999999999999,0.7482000000000001,0.7222
26300,26350,0.5509999999999998,0.8624,0.8308
26350,26400,0.6793999999999999,0.8336,0.8252
26400,26450,0.6274,0.8016,0.7959999999999998
26450,26500,0.5676000000000001,0.73,0.7419999999999999
26500,26550,0.5232,0.7707999999999999,0.7352000000000001
26550,26600,0.5754,0.7876,0.794
26600,26650,0.5286,0.743,0.7442
26650,26700,0.5778000000000001,0.8416,0.8300000000000001
26700,26750,0.4752000000000001,0.7154,0.7190000000000001
26750,26800,0.5436,0.8586,0.8686
26800,26850,0.46520000000000006,0.7866,0.7882
26850,26900,0.5242000000000001,0.8226,0.8178
26900,26950,0.5878,0.783,0.7861999999999999
26950,27000,0.5818,0.8276,0.8288
27000,27050,0.5504000000000001,0.7539999999999999,0.7231999999999998
27050,27100,0.5438000000000001,0.8558,0.8566000000000001
27100,27150,0.5786,0.7866000000000001,0.7829999999999999
27150,27200,0.5583999999999999,0.8238,0.8113999999999999
27200,27250,0.5042000000000001,0.8752,0.8664
27250,27300,0.49979999999999997,0.7996,0.788
27300,27350,0.5186000000000001,0.7579999999999999,0.7464
